日期,类型,代码,名称,连板数
20251117,ZT,sz002198,嘉应制药,2.0
20251117,ZT,sh600815,厦工股份,1.0
20251117,ZT,sz000797,中国武夷,1.0
20251117,ZT,sh603909,建发合诚,1.0
20251117,ZT,sz002512,达华智能,1.0
20251117,ZT,sz000905,厦门港务,1.0
20251117,ZT,sz002639,雪人集团,1.0
20251117,ZT,sz300300,海峡创新,1.0
20251117,ZT,sz000663,永安林业,1.0
20251117,ZT,sz002679,福建金森,1.0
20251117,ZT,sh600592,龙溪股份,1.0
20251117,ZT,sh688195,腾景科技,1.0
20251117,ZT,sz000688,国城矿业,1.0
20251117,ZT,sz002326,永太科技,1.0
20251117,ZT,sz002240,盛新锂能,1.0
20251117,ZT,sz002192,融捷股份,1.0
20251117,ZT,sz000973,佛塑科技,1.0
20251117,ZT,sz002497,雅化集团,1.0
20251117,ZT,sz000695,滨海能源,1.0
20251117,ZT,sh688005,容百科技,1.0
20251117,ZT,sz000546,金圆股份,1.0
20251117,ZT,sz002738,中矿资源,1.0
20251117,ZT,sz300390,天华新能,1.0
20251117,ZT,sh605303,园林股份,1.0
20251117,ZT,sh600410,华胜天成,1.0
20251117,ZT,sz000665,湖北广电,1.0
20251117,ZT,sh600156,华升股份,1.0
20251117,ZT,sz003007,直真科技,1.0
20251117,ZT,sz002298,中电鑫龙,1.0
20251117,ZT,sh688229,博睿数据,1.0
20251117,ZT,sz002990,盛视科技,1.0
20251117,ZT,sh600756,浪潮软件,1.0
20251117,ZT,sz001229,魅视科技,1.0
20251117,ZT,sz300612,宣亚国际,1.0
20251117,ZT,sh603232,格尔软件,1.0
20251117,ZT,sz002474,榕基软件,1.0
20251117,ZT,sh601360,三六零  ,1.0
20251117,ZT,sz300659,中孚信息,1.0
20251117,ZT,sh601606,长城军工,1.0
20251117,ZT,sz300427,红相股份,1.0
20251117,ZT,sz300589,江龙船艇,1.0
20251117,ZT,sh600376,首开股份,1.0
20251117,ZT,sh600506,统一股份,1.0
20251117,ZT,sh600577,精达股份,1.0
20251117,ZT,sz301261,恒工精密,1.0
20251117,ZT,sz000723,美锦能源,1.0
20251117,ZT,sh600097,开创国际,1.0
20251117,ZT,sh605178,时空科技,1.0
20251117,ZT,sz002927,泰永长征,1.0
20251117,ZT,sh603829,洛凯股份,1.0
20251117,ZT,sz002868,*ST绿康,1.0
20251117,ZT,sz000820,*ST节能,1.0
20251117,ZT,sh600568,ST中珠  ,1.0
20251117,ZT,sh603843,*ST正平 ,1.0
20251117,ZT,sz002620,ST瑞和,1.0
20251117,ZT,sh600265,ST景谷  ,1.0
20251117,ZT,sh600421,*ST华嵘 ,1.0
20251117,ZT,sz000595,*ST宝实,1.0
20251117,ZT,sz000608,*ST阳光,1.0
20251117,ZT,sh603398,*ST沐邦 ,1.0
20251117,ZT,sz000638,*ST万方,1.0
20251117,ZT,sz002789,*ST建艺,1.0
20251117,ZT,sz002388,ST新亚,1.0
20251117,ZT,sh600753,*ST海钦 ,1.0
20251117,ZT,sh600525,ST长园  ,1.0
20251117,ZT,sz002208,合肥城建,1.0
20251117,ZT,sz003027,同兴科技,1.0
20251117,ZT,sz002919,名臣健康,1.0
20251117,ZT,sz002205,国统股份,1.0
20251117,ZT,sz002795,永和智控,1.0
20251117,ZT,sz002218,拓日新能,1.0
20251117,ZT,sh605399,晨光新材,1.0
20251117,ZT,sz000090,天健集团,1.0
20251117,ZT,sz002356,赫美集团,1.0
20251117,ZT,sz000036,华联控股,1.0
20251117,ZT,sh601113,华鼎股份,1.0
20251118,ZT,sz000407,胜利股份,6.0
20251118,ZT,sz003041,真爱美家,5.0
20251118,ZT,sh601566,九牧王  ,5.0
20251118,ZT,sz002682,龙洲股份,4.0
20251118,ZT,sh600340,华夏幸福,4.0
20251118,ZT,sz000547,航天发展,3.0
20251118,ZT,sz000798,中水渔业,3.0
20251118,ZT,sh603353,和顺石油,3.0
20251118,ZT,sz001216,华瓷股份,3.0
20251118,ZT,sh600376,首开股份,2.0
20251118,ZT,sh603829,洛凯股份,2.0
20251118,ZT,sh600756,浪潮软件,2.0
20251118,ZT,sh600410,华胜天成,2.0
20251118,ZT,sz000546,金圆股份,2.0
20251118,ZT,sz002474,榕基软件,2.0
20251118,ZT,sh603232,格尔软件,2.0
20251118,ZT,sz300612,宣亚国际,2.0
20251118,ZT,sz002153,石基信息,1.0
20251118,ZT,sh605136,丽人丽妆,1.0
20251118,ZT,sz002878,元隆雅图,1.0
20251118,ZT,sz002877,智能自控,1.0
20251118,ZT,sz300078,思创医惠,1.0
20251118,ZT,sz002301,齐心集团,1.0
20251118,ZT,sh688365,光云科技,1.0
20251118,ZT,sz300071,福石控股,1.0
20251118,ZT,sz000681,视觉中国,1.0
20251118,ZT,sh603929,亚翔集成,1.0
20251118,ZT,sz002404,嘉欣丝绸,1.0
20251118,ZT,sh605255,天普股份,1.0
20251118,ZT,sh603163,圣晖集成,1.0
20251118,ZT,sh688486,龙迅股份,1.0
20251118,ZT,sz002029,七 匹 狼,1.0
20251118,ZT,sz002691,冀凯股份,1.0
20251118,ZT,sz002213,大为股份,1.0
20251118,ZT,sz002047,*ST宝鹰,1.0
20251118,ZT,sz002868,*ST绿康,1.0
20251118,ZT,sz000820,*ST节能,1.0
20251118,ZT,sh603813,*ST原尚 ,1.0
20251118,ZT,sh603843,*ST正平 ,1.0
20251118,ZT,sz002620,ST瑞和,1.0
20251118,ZT,sz000608,*ST阳光,1.0
20251118,ZT,sh603398,*ST沐邦 ,1.0
20251118,ZT,sz002822,*ST中装,1.0
20251118,ZT,sz002789,*ST建艺,1.0
20251118,ZT,sz000638,*ST万方,1.0
20251118,ZT,sz002485,ST雪发,1.0
20251118,ZT,sz002024,ST易购,1.0
20251118,ZT,sz000609,ST中迪,1.0
20251118,ZT,sz002693,*ST双成,1.0
20251118,ZT,sz000668,*ST荣控,1.0
20251118,ZT,sh603377,ST东时  ,1.0
20251118,ZT,sz000633,合金投资,1.0
20251118,ZT,sz001225,和泰机电,1.0
20251118,ZT,sz000955,欣龙控股,1.0
20251118,ZT,sz301201,诚达药业,1.0
20251118,ZT,sh600319,亚星化学,1.0
20251118,ZT,sh605389,长龄液压,1.0
20251118,ZT,sz002813,路畅科技,1.0
20251118,ZT,sz002715,登云股份,1.0
20251118,ZT,sz002836,新宏泽,1.0
20251118,ZT,sh603877,太平鸟  ,1.0
20251118,ZT,sh600280,中央商场,1.0
20251119,ZT,sz003041,真爱美家,6.0
20251119,ZT,sh601566,九牧王  ,6.0
20251119,ZT,sz000547,航天发展,4.0
20251119,ZT,sz001216,华瓷股份,4.0
20251119,ZT,sz000798,中水渔业,4.0
20251119,ZT,sz002474,榕基软件,3.0
20251119,ZT,sh600756,浪潮软件,3.0
20251119,ZT,sz000546,金圆股份,3.0
20251119,ZT,sz002213,大为股份,2.0
20251119,ZT,sz002877,智能自控,2.0
20251119,ZT,sh600280,中央商场,2.0
20251119,ZT,sh605136,丽人丽妆,2.0
20251119,ZT,sh603877,太平鸟  ,2.0
20251119,ZT,sh600319,亚星化学,2.0
20251119,ZT,sz002301,齐心集团,2.0
20251119,ZT,sh600097,开创国际,1.0
20251119,ZT,sz002086,东方海洋,1.0
20251119,ZT,sh600467,好当家  ,1.0
20251119,ZT,sz300094,国联水产,1.0
20251119,ZT,sh600257,大湖股份,1.0
20251119,ZT,sz002069,獐子岛,1.0
20251119,ZT,sz002696,百洋股份,1.0
20251119,ZT,sh603668,天马科技,1.0
20251119,ZT,sz000973,佛塑科技,1.0
20251119,ZT,sz002192,融捷股份,1.0
20251119,ZT,sz000017,深中华A,1.0
20251119,ZT,sz301118,恒光股份,1.0
20251119,ZT,sz002513,蓝丰生化,1.0
20251119,ZT,sz000635,英 力 特,1.0
20251119,ZT,sh600618,氯碱化工,1.0
20251119,ZT,sz300589,江龙船艇,1.0
20251119,ZT,sz300123,亚光科技,1.0
20251119,ZT,sh601890,亚星锚链,1.0
20251119,ZT,sh600685,中船防务,1.0
20251119,ZT,sz000663,永安林业,1.0
20251119,ZT,sz002228,合兴包装,1.0
20251119,ZT,sz002321,华英农业,1.0
20251119,ZT,sz001390,古麒绒材,1.0
20251119,ZT,sz301116,益客食品,1.0
20251119,ZT,sz002612,朗姿股份,1.0
20251119,ZT,sz301256,华融化学,1.0
20251119,ZT,sz000859,国风新材,1.0
20251119,ZT,sh603778,国晟科技,1.0
20251119,ZT,sh603212,赛伍技术,1.0
20251119,ZT,sz002927,泰永长征,1.0
20251119,ZT,sh605399,晨光新材,1.0
20251119,ZT,sz000609,ST中迪,1.0
20251119,ZT,sz000908,*ST景峰,1.0
20251119,ZT,sh603398,*ST沐邦 ,1.0
20251119,ZT,sz002485,ST雪发,1.0
20251119,ZT,sz002713,*ST东易,1.0
20251119,ZT,sz002122,ST汇洲,1.0
20251119,ZT,sh603268,*ST松发 ,1.0
20251119,ZT,sz002289,*ST宇顺,1.0
20251119,ZT,sz300379,*ST东通,1.0
20251119,ZT,sh600200,*ST苏吴 ,1.0
20251119,ZT,sz002208,合肥城建,1.0
20251119,ZT,sh601279,英利汽车,1.0
20251119,ZT,sh603216,梦天家居,1.0
20251119,ZT,sh605339,南侨食品,1.0
20251119,ZT,sh603129,春风动力,1.0
20251119,ZT,sz002255,海陆重工,1.0
20251119,ZT,sz002059,云南旅游,1.0
20251119,ZT,sh605028,世茂能源,1.0
20251120,ZT,sh601566,九牧王  ,7.0
20251120,ZT,sz000547,航天发展,5.0
20251120,ZT,sz000798,中水渔业,5.0
20251120,ZT,sz002474,榕基软件,4.0
20251120,ZT,sz002213,大为股份,3.0
20251120,ZT,sz002877,智能自控,3.0
20251120,ZT,sz000663,永安林业,2.0
20251120,ZT,sz000017,深中华A,2.0
20251120,ZT,sh603216,梦天家居,2.0
20251120,ZT,sz000859,国风新材,2.0
20251120,ZT,sh601279,英利汽车,2.0
20251120,ZT,sz001390,古麒绒材,2.0
20251120,ZT,sz300774,倍杰特,1.0
20251120,ZT,sz002753,永东股份,1.0
20251120,ZT,sz301092,争光股份,1.0
20251120,ZT,sz002455,百川股份,1.0
20251120,ZT,sz002141,贤丰控股,1.0
20251120,ZT,sh603978,深圳新星,1.0
20251120,ZT,sz002235,安妮股份,1.0
20251120,ZT,sh600734,实达集团,1.0
20251120,ZT,sh600826,兰生股份,1.0
20251120,ZT,sh600191,华资实业,1.0
20251120,ZT,sh600881,亚泰集团,1.0
20251120,ZT,sh600635,大众公用,1.0
20251120,ZT,sz002246,北化股份,1.0
20251120,ZT,sh600343,航天动力,1.0
20251120,ZT,sh601208,东材科技,1.0
20251120,ZT,sz300814,中富电路,1.0
20251120,ZT,sz000536,华映科技,1.0
20251120,ZT,sz002369,卓翼科技,1.0
20251120,ZT,sh600996,贵广网络,1.0
20251120,ZT,sh603803,瑞斯康达,1.0
20251120,ZT,sz000609,ST中迪,1.0
20251120,ZT,sh603398,*ST沐邦 ,1.0
20251120,ZT,sh603813,*ST原尚 ,1.0
20251120,ZT,sz300379,*ST东通,1.0
20251120,ZT,sh600200,*ST苏吴 ,1.0
20251120,ZT,sh600107,ST尔雅  ,1.0
20251120,ZT,sz300391,*ST长药,1.0
20251120,ZT,sh603559,ST通脉  ,1.0
20251120,ZT,sz000566,海南海药,1.0
20251120,ZT,sz002836,新宏泽,1.0
20251120,ZT,sz002205,国统股份,1.0
20251120,ZT,sz002331,皖通科技,1.0
20251120,ZT,sh603657,春光科技,1.0
20251120,ZT,sz002175,东方智造,1.0
20251120,ZT,sz000838,财信发展,1.0
20251120,ZT,sh603898,好莱客  ,1.0
20251120,ZT,sh603122,合富中国,1.0
20251121,ZT,sz000798,中水渔业,6.0
20251121,ZT,sz002474,榕基软件,5.0
20251121,ZT,sz000017,深中华A,3.0
20251121,ZT,sh603216,梦天家居,3.0
20251121,ZT,sz000859,国风新材,3.0
20251121,ZT,sh600996,贵广网络,2.0
20251121,ZT,sh603898,好莱客  ,2.0
20251121,ZT,sh600734,实达集团,2.0
20251121,ZT,sz000838,财信发展,2.0
20251121,ZT,sz000681,视觉中国,1.0
20251121,ZT,sz000892,欢瑞世纪,1.0
20251121,ZT,sz002811,郑中设计,1.0
20251121,ZT,sz002264,新 华 都,1.0
20251121,ZT,sz002279,久其软件,1.0
20251121,ZT,sz301171,易点天下,1.0
20251121,ZT,sz002069,獐子岛,1.0
20251121,ZT,sz002285,世联行,1.0
20251121,ZT,sh603280,南方路机,1.0
20251121,ZT,sh600592,龙溪股份,1.0
20251121,ZT,sh603398,*ST沐邦 ,1.0
20251121,ZT,sh600200,*ST苏吴 ,1.0
20251121,ZT,sz000638,*ST万方,1.0
20251121,ZT,sh603559,ST通脉  ,1.0
20251121,ZT,sh600421,*ST华嵘 ,1.0
20251121,ZT,sz001216,华瓷股份,1.0
20251121,ZT,sh603829,洛凯股份,1.0
20251121,ZT,sh605339,南侨食品,1.0
20251121,ZT,sh688227,品高股份,1.0
20251121,ZT,sz002084,海鸥住工,1.0
20251121,ZT,sz000070,特发信息,1.0
20251121,ZT,sh688622,禾信仪器,1.0
20251121,ZT,sz002307,北新路桥,1.0
20251121,ZT,sz001296,长江材料,1.0
20251124,ZT,sz000798,中水渔业,7.0
20251124,ZT,sh603216,梦天家居,4.0
20251124,ZT,sz000859,国风新材,4.0
20251124,ZT,sh600734,实达集团,3.0
20251124,ZT,sh688227,品高股份,2.0
20251124,ZT,sz002285,世联行,2.0
20251124,ZT,sz000892,欢瑞世纪,2.0
20251124,ZT,sz002307,北新路桥,2.0
20251124,ZT,sz000070,特发信息,2.0
20251124,ZT,sz001296,长江材料,2.0
20251124,ZT,sz002279,久其软件,2.0
20251124,ZT,sh603280,南方路机,2.0
20251124,ZT,sz002264,新 华 都,2.0
20251124,ZT,sh605136,丽人丽妆,1.0
20251124,ZT,sz002301,齐心集团,1.0
20251124,ZT,sz002153,石基信息,1.0
20251124,ZT,sz002093,国脉科技,1.0
20251124,ZT,sh603636,南威软件,1.0
20251124,ZT,sz002400,省广集团,1.0
20251124,ZT,sh601360,三六零  ,1.0
20251124,ZT,sz000547,航天发展,1.0
20251124,ZT,sh600343,航天动力,1.0
20251124,ZT,sz301136,招标股份,1.0
20251124,ZT,sz002413,雷科防务,1.0
20251124,ZT,sh688523,航天环宇,1.0
20251124,ZT,sh605598,上海港湾,1.0
20251124,ZT,sz002977,天箭科技,1.0
20251124,ZT,sh600855,航天长峰,1.0
20251124,ZT,sz003009,中天火箭,1.0
20251124,ZT,sz002046,国机精工,1.0
20251124,ZT,sz300589,江龙船艇,1.0
20251124,ZT,sh600685,中船防务,1.0
20251124,ZT,sz300516,久之洋,1.0
20251124,ZT,sh600764,中国海防,1.0
20251124,ZT,sh601606,长城军工,1.0
20251124,ZT,sz000663,永安林业,1.0
20251124,ZT,sz002228,合兴包装,1.0
20251124,ZT,sh605365,立达信  ,1.0
20251124,ZT,sh600686,金龙汽车,1.0
20251124,ZT,sh601116,三江购物,1.0
20251124,ZT,sh603106,恒银科技,1.0
20251124,ZT,sh603881,数据港  ,1.0
20251124,ZT,sh688365,光云科技,1.0
20251124,ZT,sh603778,国晟科技,1.0
20251124,ZT,sh601238,广汽集团,1.0
20251124,ZT,sz002348,高乐股份,1.0
20251124,ZT,sh688291,金橙子  ,1.0
20251124,ZT,sh600097,开创国际,1.0
20251124,ZT,sh603163,圣晖集成,1.0
20251124,ZT,sz002900,哈三联,1.0
20251124,ZT,sz000952,广济药业,1.0
20251124,ZT,sh600622,光大嘉宝,1.0
20251124,ZT,sh600200,*ST苏吴 ,1.0
20251124,ZT,sz000638,*ST万方,1.0
20251124,ZT,sh600735,ST新华锦,1.0
20251124,ZT,sz002822,*ST中装,1.0
20251124,ZT,sz002742,*ST三圣,1.0
20251124,ZT,sz002762,*ST金比,1.0
20251124,ZT,sz000736,*ST中地,1.0
20251124,ZT,sh600599,*ST熊猫 ,1.0
20251124,ZT,sh603825,ST华扬  ,1.0
20251124,ZT,sh600265,ST景谷  ,1.0
20251124,ZT,sh603021,ST华鹏  ,1.0
20251124,ZT,sz002197,ST证通,1.0
20251124,ZT,sh600568,ST中珠  ,1.0
20251124,ZT,sz003018,金富科技,1.0
20251124,ZT,sz000505,京粮控股,1.0
20251124,ZT,sz002574,明牌珠宝,1.0
20251124,ZT,sh600629,华建集团,1.0
20251124,ZT,sh600645,中源协和,1.0
20251124,ZT,sh603097,江苏华辰,1.0
20251124,ZT,sz002356,赫美集团,1.0
20251124,ZT,sz002319,乐通股份,1.0
20251124,ZT,sz002667,威领股份,1.0
20251124,ZT,sh603291,联合水务,1.0
20251124,ZT,sz002795,永和智控,1.0
20251124,ZT,sh603730,岱美股份,1.0
20251124,ZT,sz002919,名臣健康,1.0
20251124,ZT,sh603727,博迈科  ,1.0
20251125,ZT,sh603216,梦天家居,5.0
20251125,ZT,sh600734,实达集团,4.0
20251125,ZT,sh688227,品高股份,3.0
20251125,ZT,sz000892,欢瑞世纪,3.0
20251125,ZT,sz000070,特发信息,3.0
20251125,ZT,sz001296,长江材料,3.0
20251125,ZT,sz002264,新 华 都,3.0
20251125,ZT,sh600343,航天动力,2.0
20251125,ZT,sz002413,雷科防务,2.0
20251125,ZT,sh603778,国晟科技,2.0
20251125,ZT,sz000952,广济药业,2.0
20251125,ZT,sz003018,金富科技,2.0
20251125,ZT,sz002474,榕基软件,1.0
20251125,ZT,sz002659,凯文教育,1.0
20251125,ZT,sz300192,科德教育,1.0
20251125,ZT,sz002575,群兴玩具,1.0
20251125,ZT,sz002970,锐明技术,1.0
20251125,ZT,sz301638,南网数字,1.0
20251125,ZT,sh600556,天下秀  ,1.0
20251125,ZT,sz002729,好利科技,1.0
20251125,ZT,sz002752,昇兴股份,1.0
20251125,ZT,sh600033,福建高速,1.0
20251125,ZT,sz002398,垒知集团,1.0
20251125,ZT,sz002098,浔兴股份,1.0
20251125,ZT,sz000701,厦门信达,1.0
20251125,ZT,sh600802,福建水泥,1.0
20251125,ZT,sz000797,中国武夷,1.0
20251125,ZT,sh603803,瑞斯康达,1.0
20251125,ZT,sz002222,福晶科技,1.0
20251125,ZT,sh601869,长飞光纤,1.0
20251125,ZT,sz001267,汇绿生态,1.0
20251125,ZT,sh600105,永鼎股份,1.0
20251125,ZT,sh688048,长光华芯,1.0
20251125,ZT,sz000566,海南海药,1.0
20251125,ZT,sz000788,北大医药,1.0
20251125,ZT,sz002728,特一药业,1.0
20251125,ZT,sh688670,金迪克  ,1.0
20251125,ZT,sz000756,新华制药,1.0
20251125,ZT,sh603155,新亚强  ,1.0
20251125,ZT,sz002512,达华智能,1.0
20251125,ZT,sz002927,泰永长征,1.0
20251125,ZT,sz301117,佳缘科技,1.0
20251125,ZT,sz002463,沪电股份,1.0
20251125,ZT,sz002080,中材科技,1.0
20251125,ZT,sh603256,宏和科技,1.0
20251125,ZT,sh603186,华正新材,1.0
20251125,ZT,sh600110,诺德股份,1.0
20251125,ZT,sz002975,博杰股份,1.0
20251125,ZT,sh688205,德科立  ,1.0
20251125,ZT,sz300620,光库科技,1.0
20251125,ZT,sh603052,可川科技,1.0
20251125,ZT,sz000973,佛塑科技,1.0
20251125,ZT,sz002759,天际股份,1.0
20251125,ZT,sh600635,大众公用,1.0
20251125,ZT,sh603130,云中马  ,1.0
20251125,ZT,sz002931,锋龙股份,1.0
20251125,ZT,sz000678,襄阳轴承,1.0
20251125,ZT,sz002114,罗平锌电,1.0
20251125,ZT,sz000510,新金路,1.0
20251125,ZT,sh600301,华锡有色,1.0
20251125,ZT,sh688622,禾信仪器,1.0
20251125,ZT,sh603232,格尔软件,1.0
20251125,ZT,sz002558,巨人网络,1.0
20251125,ZT,sz000620,盈新发展,1.0
20251125,ZT,sz000609,ST中迪,1.0
20251125,ZT,sh603813,*ST原尚 ,1.0
20251125,ZT,sh600200,*ST苏吴 ,1.0
20251125,ZT,sz000638,*ST万方,1.0
20251125,ZT,sz002822,*ST中装,1.0
20251125,ZT,sh600568,ST中珠  ,1.0
20251125,ZT,sz002762,*ST金比,1.0
20251125,ZT,sh600599,*ST熊猫 ,1.0
20251125,ZT,sz002197,ST证通,1.0
20251125,ZT,sz002868,*ST绿康,1.0
20251125,ZT,sz002485,ST雪发,1.0
20251125,ZT,sz002305,*ST南置,1.0
20251125,ZT,sz002199,*ST东晶,1.0
20251125,ZT,sz000691,*ST亚太,1.0
20251125,ZT,sz000668,*ST荣控,1.0
20251125,ZT,sz002789,*ST建艺,1.0
20251125,ZT,sh603007,*ST花王 ,1.0
20251125,ZT,sz002388,ST新亚,1.0
20251125,ZT,sh603906,龙蟠科技,1.0
20251125,ZT,sh603421,鼎信通讯,1.0
20251125,ZT,sh600237,铜峰电子,1.0
20251125,ZT,sh600828,茂业商业,1.0
20251125,ZT,sh605255,天普股份,1.0
20251125,ZT,sh603823,百合花  ,1.0
20251125,ZT,sz001299,美能能源,1.0
20251125,ZT,sz002638,勤上股份,1.0
20251125,ZT,sh600516,方大炭素,1.0
20251125,ZT,sz300437,清水源,1.0
20251125,ZT,sz002596,海南瑞泽,1.0
20251125,ZT,sz003008,开普检测,1.0
20251125,ZT,sz002856,美芝股份,1.0
20251126,ZT,sh600734,实达集团,5.0
20251126,ZT,sz000892,欢瑞世纪,4.0
20251126,ZT,sz000070,特发信息,4.0
20251126,ZT,sz002264,新 华 都,4.0
20251126,ZT,sz002413,雷科防务,3.0
20251126,ZT,sz000952,广济药业,3.0
20251126,ZT,sz003018,金富科技,3.0
20251126,ZT,sz002114,罗平锌电,2.0
20251126,ZT,sz000788,北大医药,2.0
20251126,ZT,sh600105,永鼎股份,2.0
20251126,ZT,sz002398,垒知集团,2.0
20251126,ZT,sz000510,新金路,2.0
20251126,ZT,sh605255,天普股份,2.0
20251126,ZT,sh603155,新亚强  ,2.0
20251126,ZT,sh688048,长光华芯,2.0
20251126,ZT,sh600828,茂业商业,2.0
20251126,ZT,sz002638,勤上股份,2.0
20251126,ZT,sh688670,金迪克  ,2.0
20251126,ZT,sz002596,海南瑞泽,2.0
20251126,ZT,sz002512,达华智能,2.0
20251126,ZT,sh603906,龙蟠科技,2.0
20251126,ZT,sz002153,石基信息,1.0
20251126,ZT,sz301159,三维天地,1.0
20251126,ZT,sz002178,延华智能,1.0
20251126,ZT,sh600337,美克家居,1.0
20251126,ZT,sz301001,凯淳股份,1.0
20251126,ZT,sz000785,居然智家,1.0
20251126,ZT,sz002291,遥望科技,1.0
20251126,ZT,sz301111,粤万年青,1.0
20251126,ZT,sh600252,中恒集团,1.0
20251126,ZT,sz000078,海王生物,1.0
20251126,ZT,sz000652,泰达股份,1.0
20251126,ZT,sh603162,海通发展,1.0
20251126,ZT,sz002029,七 匹 狼,1.0
20251126,ZT,sz002702,海欣食品,1.0
20251126,ZT,sh601116,三江购物,1.0
20251126,ZT,sz002187,广百股份,1.0
20251126,ZT,sh600693,东百集团,1.0
20251126,ZT,sh605188,国光连锁,1.0
20251126,ZT,sz301408,华人健康,1.0
20251126,ZT,sh600829,人民同泰,1.0
20251126,ZT,sz000411,英特集团,1.0
20251126,ZT,sz002589,瑞康医药,1.0
20251126,ZT,sh603017,中衡设计,1.0
20251126,ZT,sh600246,万通发展,1.0
20251126,ZT,sz301040,中环海陆,1.0
20251126,ZT,sh600103,青山纸业,1.0
20251126,ZT,sz002681,奋达科技,1.0
20251126,ZT,sz000509,华塑控股,1.0
20251126,ZT,sh603068,博通集成,1.0
20251126,ZT,sh600868,梅雁吉祥,1.0
20251126,ZT,sh688110,东芯股份,1.0
20251126,ZT,sz002249,大洋电机,1.0
20251126,ZT,sh600835,上海机电,1.0
20251126,ZT,sh601089,福元医药,1.0
20251126,ZT,sz000523,红棉股份,1.0
20251126,ZT,sz000609,ST中迪,1.0
20251126,ZT,sz002822,*ST中装,1.0
20251126,ZT,sh600568,ST中珠  ,1.0
20251126,ZT,sz002868,*ST绿康,1.0
20251126,ZT,sz000691,*ST亚太,1.0
20251126,ZT,sh600360,*ST华微 ,1.0
20251126,ZT,sz002630,ST华西,1.0
20251126,ZT,sh600107,ST尔雅  ,1.0
20251126,ZT,sz002486,嘉麟杰,1.0
20251126,ZT,sz001387,雪祺电气,1.0
20251126,ZT,sh688699,明微电子,1.0
20251126,ZT,sz002397,梦洁股份,1.0
20251126,ZT,sh600618,氯碱化工,1.0
20251126,ZT,sz002800,天顺股份,1.0
20251126,ZT,sh600227,赤天化  ,1.0
20251126,ZT,sz002510,天汽模,1.0
20251126,ZT,sz000039,中集集团,1.0
20251126,ZT,sh600955,维远股份,1.0
20251126,ZT,sz000025,特  力Ａ,1.0
20251126,ZT,sz301019,宁波色母,1.0
20251127,ZT,sz000952,广济药业,4.0
20251127,ZT,sz003018,金富科技,4.0
20251127,ZT,sz000510,新金路,3.0
20251127,ZT,sh600828,茂业商业,3.0
20251127,ZT,sz000078,海王生物,2.0
20251127,ZT,sz001387,雪祺电气,2.0
20251127,ZT,sz002187,广百股份,2.0
20251127,ZT,sz002702,海欣食品,2.0
20251127,ZT,sh600246,万通发展,2.0
20251127,ZT,sz301111,粤万年青,2.0
20251127,ZT,sh603933,睿能科技,1.0
20251127,ZT,sh603931,格林达  ,1.0
20251127,ZT,sh603773,沃格光电,1.0
20251127,ZT,sz002825,纳尔股份,1.0
20251127,ZT,sh688733,壹石通  ,1.0
20251127,ZT,sh603353,和顺石油,1.0
20251127,ZT,sz300545,联得装备,1.0
20251127,ZT,sz300490,华自科技,1.0
20251127,ZT,sh603212,赛伍技术,1.0
20251127,ZT,sh688560,明冠新材,1.0
20251127,ZT,sz002769,普路通,1.0
20251127,ZT,sz002632,道明光学,1.0
20251127,ZT,sh600203,福日电子,1.0
20251127,ZT,sh688260,昀冢科技,1.0
20251127,ZT,sz002888,惠威科技,1.0
20251127,ZT,sh603626,科森科技,1.0
20251127,ZT,sh603010,万盛股份,1.0
20251127,ZT,sh603026,石大胜华,1.0
20251127,ZT,sh600152,维科技术,1.0
20251127,ZT,sz301292,海科新源,1.0
20251127,ZT,sz002083,孚日股份,1.0
20251127,ZT,sz003009,中天火箭,1.0
20251127,ZT,sh600877,电科芯片,1.0
20251127,ZT,sz002792,通宇通讯,1.0
20251127,ZT,sh688033,天宜新材,1.0
20251127,ZT,sz002728,特一药业,1.0
20251127,ZT,sz002960,青鸟消防,1.0
20251127,ZT,sh600654,中安科  ,1.0
20251127,ZT,sh605366,宏柏新材,1.0
20251127,ZT,sh605399,晨光新材,1.0
20251127,ZT,sz300509,新美星,1.0
20251127,ZT,sh601100,恒立液压,1.0
20251127,ZT,sz002235,安妮股份,1.0
20251127,ZT,sz000638,*ST万方,1.0
20251127,ZT,sz000691,*ST亚太,1.0
20251127,ZT,sh600735,ST新华锦,1.0
20251127,ZT,sh600193,*ST创兴 ,1.0
20251127,ZT,sh600892,*ST大晟 ,1.0
20251127,ZT,sz000004,*ST国华,1.0
20251127,ZT,sh603789,*ST星农 ,1.0
20251127,ZT,sz000669,ST金鸿,1.0
20251127,ZT,sh605081,*ST太和 ,1.0
20251127,ZT,sh600243,*ST海华 ,1.0
20251127,ZT,sh603778,国晟科技,1.0
20251127,ZT,sz002856,美芝股份,1.0
20251127,ZT,sz002495,佳隆股份,1.0
20251127,ZT,sz002636,金安国纪,1.0
20251127,ZT,sz002548,金新农,1.0
20251127,ZT,sz301043,绿岛风,1.0
20251127,ZT,sh600191,华资实业,1.0
20251127,ZT,sz002811,郑中设计,1.0
20251127,ZT,sh603113,金能科技,1.0
20251127,ZT,sh600657,信达地产,1.0
20251128,ZT,sz003018,金富科技,5.0
20251128,ZT,sh600828,茂业商业,4.0
20251128,ZT,sz000078,海王生物,3.0
20251128,ZT,sz002702,海欣食品,3.0
20251128,ZT,sz002632,道明光学,2.0
